Calculated Dose,Regular,APL,Regenboogen
5.0,"","2.5,2.5",""
5.0,"","2.5,2.5",""
5.0,"","2.5,2.5",""
5.0,"","2.5,2.5",""
5.0,"","2.5,2.5",""
5.0,"","2.5,2.5",""
5.0,"","2.5,2.5",""
5.0,"","2.5,2.5",""
5.0,"","2.5,2.5",""
2.5,"","2.5",""
2.5,"","2.5",""
2.5,"","2.5",""
2.5,"","2.5",""
2.5,"","2.5",""
2.5,"","2.5",""
2.5,"","2.5",""
2.5,"","2.5",""
2.5,"","2.5",""
2.5,"","2.5",""
2.5,"","2.5",""
2.5,"","2.5",""
2.5,"","2.5",""
2.5,"","2.5",""
2.5,"","2.5",""
2.5,"","2.5",""
2.5,"","2.5",""
2.5,"","2.5",""
2.5,"","2.5",""
2.5,"","2.5",""
2.5,"","2.5",""
2.5,"","2.5",""
2.5,"","2.5",""
2.5,"","2.5",""
2.5,"","2.5",""
2.5,"","2.5",""
2.5,"","2.5",""
2.5,"","2.5",""
